time,seconds_elapsed,z,y,x
1760471337276556000,3.74855615234375,-0.7488250732421875,-0.5127410888671875,-0.10162353515625
1760471337286517800,3.758517822265625,-0.7375946044921875,-0.5071258544921875,-0.08746337890625
1760471337296480800,3.768480712890625,-0.734527587890625,-0.49835205078125,-0.0781402587890625
1760471337306443000,3.778443115234375,-0.727935791015625,-0.491363525390625,-0.0720672607421875
1760471337316404700,3.78840478515625,-0.717681884765625,-0.4837493896484375,-0.0558319091796875
1760471337326367000,3.798366943359375,-0.70941162109375,-0.48553466796875,-0.049560546875
1760471337336329000,3.808328857421875,-0.714813232421875,-0.494720458984375,-0.0687713623046875
1760471337346291000,3.818291015625,-0.724639892578125,-0.5166473388671875,-0.092559814453125
1760471337356253000,3.8282529296875,-0.73114013671875,-0.5480804443359375,-0.120391845703125
1760471337366216000,3.8382158203125,-0.7340850830078125,-0.5741729736328125,-0.1484222412109375
1760471337376177700,3.848177734375,-0.732940673828125,-0.5850830078125,-0.16705322265625
1760471337386140000,3.858139892578125,-0.73309326171875,-0.586395263671875,-0.168243408203125
1760471337396102000,3.868101806640625,-0.7337646484375,-0.5840606689453125,-0.1638946533203125
1760471337406063900,3.87806396484375,-0.72998046875,-0.58966064453125,-0.175079345703125
1760471337416025900,3.88802587890625,-0.719512939453125,-0.6021575927734375,-0.1945648193359375
1760471337425987800,3.89798779296875,-0.7111053466796875,-0.61053466796875,-0.2062835693359375
1760471337435951000,3.907951171875,-0.7089080810546875,-0.6154632568359375,-0.2164459228515625
1760471337445912800,3.917912841796875,-0.7157745361328125,-0.61602783203125,-0.21588134765625
1760471337455874800,3.927874755859375,-0.7209625244140625,-0.61395263671875,-0.2092742919921875
1760471337465837000,3.937837158203125,-0.722869873046875,-0.6064300537109375,-0.204559326171875
1760471337475798800,3.947798828125,-0.7147674560546875,-0.603607177734375,-0.20660400390625
1760471337485761000,3.957760986328125,-0.70245361328125,-0.605224609375,-0.20928955078125
1760471337495723000,3.967722900390625,-0.6887359619140625,-0.604949951171875,-0.2071380615234375
1760471337505685800,3.977685791015625,-0.6822967529296875,-0.597381591796875,-0.20318603515625
1760471337515648000,3.98764794921875,-0.68402099609375,-0.5921173095703125,-0.201416015625
1760471337525610000,3.99760986328125,-0.689910888671875,-0.5873260498046875,-0.196624755859375
